0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,target
-2.424063276,-48.27046431,31.89239431,-25.3969328,-55.94806187,19.59389017,-39.94273904,-28.21552403,-12.54743446,-37.23046181,-50.62119375,4.242262714,0.660194968,17.55050948,0.780126429,-16.44705686,-16.69888649,5.679286597,25.1315734,22.11456826,2.155326327,-10.22831422,-0.506757915,-9.46958627,-8.061387782,12.11223013,11.39421366,15.53325035,14.00416005,-22.57539774,-7.974245814,14.1892705,3.504750656,8.303209289,-20.15422584,-7.610990353,-0.841960026,-6.173292654,22.22979503,-2.472734944,1.891651729,-12.9957141,-0.550657106,-12.15037367,0.556848613,-0.128132828,7.986794353,1.92656969,9.199232249,-3.288582974,1
-19.82568725,-20.3854301,-4.291328617,1.696426706,-16.28112012,13.16779482,-6.003241144,3.588721832,7.307082876,1.622018396,24.63872321,2.103022398,-5.170814857,-10.98408606,-4.070523888,17.01120008,-5.479530885,-1.824007597,-0.172807616,-2.432165765,-9.684018772,6.158285339,4.996873606,-8.23271651,-2.782038161,-4.014891975,-1.633899267,-4.397185902,1.351151546,12.89271486,9.011289318,-7.665995991,-4.382127206,-2.77510249,-9.149775323,-5.67279489,0.02984925,2.797660162,-14.98226722,11.78026758,-2.342257833,16.25535793,4.579311154,-2.320981321,2.97555677,1.147452582,16.67764482,-14.08618261,4.306970096,15.34369251,1
-3.456937847,-17.12754395,-5.363353166,-29.95486827,17.44516468,-4.18828074,1.164490049,12.54099579,-5.110770265,7.914773866,11.68796355,11.48108412,-0.910632468,-21.41218968,-25.74741297,19.62055584,5.742015033,2.786306716,-0.877063536,-12.1661755,2.695302511,-9.995054241,-23.30936,4.894855926,9.678579098,-13.70883972,-37.6559748,-9.093092624,9.421583777,19.83830825,-23.70720256,12.90582522,28.08011908,1.357832574,6.034746272,-10.40181139,-3.42083174,15.64000879,14.64251122,-12.62420084,28.3615324,-19.44123625,-25.90640139,3.70599802,13.49652329,-10.05185245,22.13956527,1.62458631,-12.53941091,-10.14408944,1
-25.97813441,-11.12502245,-12.01739748,-23.88528118,7.668589167,-9.13120646,-10.31861243,-1.235718427,5.35860563,8.295902415,0.567454142,-3.125345159,-11.7981661,0.671668034,1.722206101,-4.955380823,-7.911486874,4.361796758,3.598113257,1.552460397,4.764794022,-0.623721034,11.80923114,4.153802044,0.789389097,-5.845480347,0.15451862,0.469109783,10.04259465,8.732469571,13.03800401,-5.225495281,4.892476849,3.183460192,-5.719195475,-5.385912844,-11.15577824,9.42696493,0.195983443,1.06758926,10.89319056,-10.61251223,4.541243069,-2.263007426,-1.026909696,12.61378528,-13.06903224,-13.10735802,-20.6459358,4.990943631,1
-50.90240525,4.581721258,37.66454569,9.418862918,10.53192325,1.089429159,2.079943596,0.715488939,-2.442613758,-13.66953086,4.608803725,-3.856415338,4.259939459,-11.45345534,5.238261067,-2.393637415,-0.472596671,5.453468595,-6.069971271,6.714863844,2.689756618,-4.195620817,-6.753317599,4.616471167,-1.095796005,-0.365514338,-3.78196786,3.396726188,-0.659771195,0.006040743,-0.833300539,-5.374051245,8.138369843,-1.316723624,-4.699351182,-2.777440992,-1.828448475,-2.601820301,-1.361668284,-4.509636818,-7.680626172,-6.593515096,-3.127024583,-0.047451134,1.217972459,-3.340044956,-3.106121492,3.217985401,-0.610583402,-3.078696267,1
-0.905786391,-1.368894169,-14.4758563,-18.58504389,3.977393125,6.091558501,-5.270935221,-12.47654508,-9.998258952,39.64508221,1.777846928,30.31807302,-11.96937571,-23.2894408,-27.91195213,-4.246521371,-2.461460672,4.770000741,0.451446005,-24.39488388,6.71684516,-10.26755367,-27.9625024,11.48486723,4.289725437,-1.958236348,41.27714152,-1.701235688,-0.405112777,-29.57910831,11.47483185,4.13775622,6.848343444,-20.8114807,-0.961144713,30.72280954,-11.13567945,-21.63063828,-13.17653387,-6.608608287,8.386190365,-10.66250035,-6.717743602,11.10324,4.735743118,24.9688947,-7.187998059,20.63290205,-2.145205584,-5.748437482,1
-17.31008506,24.54805261,21.0888577,24.90757711,-9.269171651,-18.59393997,33.09103498,23.81881697,-26.2875131,-5.862329207,9.064942829,37.32755791,-9.128523946,4.612422336,-13.78619917,-0.932342643,-12.51274584,6.189908703,9.172635283,-9.955486301,-17.94205671,13.07646399,-18.3628821,-5.354213239,24.18554251,-6.118390152,-3.229907475,-8.149680948,32.62195266,-8.567536948,42.65876183,11.63706817,-23.77530288,-11.24935925,8.62769138,-8.486010033,8.620564752,-6.866579315,41.87592206,4.306443345,1.209252445,17.88002023,7.683187084,-4.550610081,3.237699851,-13.6504127,-2.028531276,-1.074884499,-7.902634673,1.328706241,1
-64.65048862,21.33623461,44.65577309,14.60974762,-3.094832981,-2.591536558,5.764328377,10.693803,-17.20074934,-4.070966329,-11.94764787,-2.238336483,-5.130455901,2.851386741,4.609363926,-10.23724285,-1.459048773,2.064584685,-4.400792737,2.686060025,4.004276281,4.853110138,2.311651127,9.439578434,-6.463120374,2.465873116,4.970505717,-5.752181615,-11.75920278,0.371289784,-6.159377893,1.748249436,-0.128176714,3.29817137,-2.307124802,5.701147202,0.054519583,2.162087931,-1.156006502,-10.81314298,5.387591971,1.342111987,3.782904548,2.684616383,-5.837399868,4.660401916,4.302618256,0.796412081,-7.169252116,-0.089855719,1
50.72766973,0.149845778,-10.80904202,15.66720177,-16.18291656,-65.81293136,-0.939078339,-22.51006365,3.336435753,1.53330176,2.345029892,-33.05149551,-5.529882285,-0.405772705,-40.22311605,-17.59430843,-9.02406326,-7.649798623,-22.7249109,-14.0664955,3.788390732,6.665800905,5.538198413,-12.36805258,-10.80801789,2.716927327,-6.703320682,-1.846739195,-11.05831977,-4.404581632,8.456876702,-5.130621915,2.867654496,-2.126055075,-10.03243347,-2.560629779,3.692980462,-3.353716927,6.911778289,-8.38811831,-0.326988955,-1.951498212,-0.793858348,1.550051859,3.525548406,-2.166112323,-1.833002784,-4.76063371,4.553099102,-5.158364291,1
57.96511091,-76.28642594,28.07101664,17.20275397,25.44320752,8.298765213,4.241153497,5.454199944,-11.33166515,-38.43458636,-39.87137593,-18.61314648,-1.797646682,16.67399366,-19.34520454,20.60445537,7.863689275,15.32614913,-1.636625988,-15.69983351,1.769234262,-24.92444979,-35.25908317,-4.38211709,-2.235876975,-32.88503784,1.206999798,-11.0404677,-16.72820823,14.39311431,3.802395374,-16.27243703,-24.14353367,16.77148671,26.87004298,4.456961988,-4.739343502,-3.901565354,-3.997329911,13.35422294,-8.4964482,-1.441369723,15.06368696,4.118800947,15.49233853,-0.264042495,-5.370654874,6.549608658,7.770118367,-3.550719425,1
11.17659123,10.33854701,-24.19033538,-6.953490244,23.32161262,-20.36220102,4.92814473,7.198911892,21.01202926,-1.96621303,-5.540217295,17.83543504,-9.877931779,-7.661740002,-10.85077781,-4.7826825,23.63121658,11.32780563,17.58202981,-0.836522258,22.01269818,18.84546905,-20.1610533,34.51307315,-4.711322609,-3.171501665,15.44505175,-6.656769033,-6.758057316,27.76177085,-23.25846172,17.23007131,10.29018345,-8.819956167,-6.418199442,-3.689050132,7.656170407,-13.14871205,6.061763055,5.412388992,-29.00177719,8.075986251,5.287786057,-25.26659666,-13.51724112,0.954182027,-10.02523759,-26.06996866,4.800222574,-19.59158878,1
-48.61709473,-8.19648968,-17.26199072,2.198725358,-5.200887905,24.13919648,-11.29700869,-6.674666698,-8.737256427,11.23937261,3.549311296,3.229320598,2.908690105,-10.77875463,-6.112382429,1.136256872,-7.764807387,-2.324165688,-6.115464926,-9.609307596,-16.69493924,-3.51083648,-7.223676289,0.711868627,5.094432427,-3.253172772,-5.061931863,-7.257820288,2.199467167,-11.15716518,8.999577349,-11.01270659,-5.456019907,-0.874369478,1.164002411,5.619341902,-2.996083889,-0.128016536,-14.95181016,3.542219128,2.738733357,-0.963767253,-1.97837962,-8.126384932,2.931928722,1.017920707,5.749124868,-16.62975055,5.103111085,-1.752245299,1
115.5122638,93.26480934,8.851170378,-20.55022126,-51.7413587,42.40374595,-42.34753873,63.60633386,16.8124984,-57.30375646,17.43550001,-29.94784671,28.67305309,-7.280334224,-25.97420965,-13.60265221,20.46451992,7.135592112,2.615942243,-30.74457343,1.277919944,-5.189827515,4.696658658,3.216468608,3.372269083,0.631530084,5.365176673,1.353588981,16.37701556,9.185911092,4.166271299,3.363960872,-4.634455899,-4.900316729,-2.968060531,4.726096067,-5.323700253,0.203229878,-4.166329733,-1.758650811,-1.275547397,-4.444186638,-2.927948038,4.183654051,-0.120350278,5.556597139,-5.872089714,-2.465539795,-1.673759092,1.622732198,1
0.431320255,-9.718550369,-18.29146884,-21.69702367,-18.42905065,3.697343618,39.16246301,23.27655365,-1.276221568,16.42273161,-44.9323032,-2.163278817,37.84332901,-28.3901066,-15.14451185,0.473431391,16.18476359,6.779938434,-1.620133249,26.27724099,-18.48450834,3.792405039,10.6410115,-5.075515601,5.779642133,9.19805594,-4.286040707,-5.58144456,-17.73294252,2.036476966,11.0529911,4.184024769,8.974554929,0.031774315,0.80863044,2.375880011,-10.3941834,-2.518754279,0.944726664,2.592712478,-2.958034069,2.377746188,-1.968003772,4.140546245,0.914534627,-1.965508336,-5.002119986,-0.112791677,1.262671563,4.46820357,1
-4.838465981,21.21554885,-34.66332673,-24.01707343,-3.897591661,2.331805953,27.73266411,-6.420048084,16.08794879,-18.91332465,13.52213521,-18.12375042,-5.966561837,4.000216308,28.93549912,-3.274367336,-5.559361201,7.664550737,4.346086706,2.275811113,8.869341297,-12.02845088,-30.7059853,1.163588094,-12.18230825,5.989114828,11.92430707,-3.793007905,-15.33650196,-5.905819553,12.11347713,-23.00319463,13.41233045,-10.25499545,-1.694724725,-0.137901511,-1.385729048,8.88022435,14.65094467,5.181815424,-0.657706991,6.587943048,-11.80733381,2.357394882,-5.300050701,-7.071507473,6.623240516,-0.343730488,3.757940921,10.98781697,1
-44.74013253,15.06491926,-19.96837118,-30.75265574,36.33664825,-7.314958541,-10.26447492,-1.254110704,-7.434539455,1.224865696,-15.55050981,6.640317631,0.289302947,15.57350447,-4.673100193,4.42967245,-3.699785738,-1.112712415,-10.30147857,-14.77368704,6.959583,3.231988668,-4.302059754,-2.42502358,-3.696144852,-9.36923302,3.740194101,10.66114125,-3.961511949,-11.48374637,-14.38719938,7.641338454,-17.48021794,0.424979325,-5.744874175,-1.424555605,-14.2314815,9.413059779,-1.459887213,-3.628621718,-2.912839574,-7.840455117,7.21325238,-3.344443671,7.86704727,-0.957073362,-19.20874304,-17.32055755,-4.834323004,30.98727673,1
26.89583648,-17.79982959,-5.949872929,29.90591748,17.14110939,1.208774045,9.320121049,28.74632763,30.33947384,12.12896051,12.92195642,-19.82488844,-15.42119211,-5.714370765,10.00349323,-11.25631101,17.29542435,3.568898955,-10.68084005,-9.909011711,-30.65137219,20.58466275,3.372180111,-3.990104282,10.36861953,-7.893523859,47.32495479,-18.96943143,-2.411351428,-21.61898778,-7.142359167,7.357261535,12.19424274,47.67295379,3.102227538,-18.48003484,17.70954942,9.84097543,4.795726995,9.818003597,11.54137104,-17.61787163,7.236385123,-3.912695698,-16.89543685,-4.332026114,3.581998098,10.62100016,-6.823196909,-0.56564884,1
-44.61526283,-41.00342588,-7.304481187,13.06250515,-51.19684812,5.572349107,-25.32118457,7.041064317,-20.95565149,10.23559819,-10.76284582,-9.756480261,-7.723960104,13.22948833,2.156156182,-0.342931569,-0.946440042,-3.41802249,18.17774066,-7.159245389,13.52531298,-1.538788073,-5.622744181,-10.66759883,3.883494371,19.0718415,10.2945066,-4.497163929,-2.162969862,-1.707558787,-7.877917505,3.355682797,16.38464475,-1.164811352,2.543826854,3.446056757,-5.698532745,3.686580899,9.67661975,12.58040797,4.798867221,6.131596027,-4.399248178,2.21017697,-0.368512994,-13.05626819,-12.89673952,2.265709999,-7.365834418,-22.85332723,1
15.61580686,1.480860711,-5.400746848,16.85288351,5.896821062,-0.213248628,-4.198437989,-17.56024308,8.809286802,-27.05268656,23.61685481,58.0450644,13.90876135,29.96998517,-20.85711615,49.31057335,34.01111865,59.7656591,-17.272722,13.66547056,9.609754188,17.67511484,24.97121107,-24.02749674,-26.09935994,14.89213665,9.630800112,-5.055518106,-2.402754559,-11.51025586,0.613910954,-17.31609788,2.466155989,-4.603958187,0.676116637,0.633279477,1.590601416,-5.536339477,3.238994139,2.791361785,11.0472044,-8.616799935,-8.539058137,1.336935776,-1.280486543,-0.030438878,-0.75567655,-5.304437482,-6.762684923,-2.443839273,1
-36.0056984,-14.83100671,-21.46027325,-9.744680927,0.794851184,18.63231109,-3.585282528,1.34270146,-0.483155135,5.002528486,5.142946181,3.964607988,-9.0050307,-9.451189491,-0.14951895,-7.985292403,-6.064335269,-5.101948458,-0.662460556,-2.316111358,-2.019376721,-5.039539518,-1.970251116,5.950961443,3.362363818,1.245864312,-2.369733628,-3.24485776,5.338423346,-8.498966547,4.485838762,-4.815681865,-3.670883458,-0.675758527,0.771815126,0.973190838,-4.897428062,1.388381067,-3.997784743,-2.362560646,3.699854458,0.672518458,-2.196281589,-1.968972515,-0.833665413,-5.262449904,-1.293654221,-10.21329389,-6.123644794,-6.438589509,1
-47.65191844,3.221135492,-21.54541564,2.260675984,-16.10746904,9.651661861,-1.261646452,-5.99178813,-15.82467969,2.319318132,-4.108943462,-6.028835396,-8.172837591,20.39686559,-0.862169092,8.44599006,7.964324544,-9.216373327,-8.890948198,-14.10156663,-13.95144349,5.082661699,7.758702778,2.924033045,-4.947839692,-7.591344464,-7.516453104,9.042297868,-0.514631357,-2.087256336,4.333493709,-3.545476909,-8.964982992,-0.527607542,-4.792095443,-5.821553947,-0.165528307,-7.155213913,-5.464549247,2.762261601,2.481593025,-2.857882234,-2.947778924,4.8561443,-10.39270525,-0.759214844,8.700751071,4.074319789,3.432877492,-1.613068322,1
-9.025048406,-10.19994908,-7.785495175,-18.34029935,11.35595715,-0.16992818,-2.20635258,-6.085478461,-2.527786104,-16.14490205,11.50629496,5.13187486,6.915770253,-11.88007473,-8.612216704,1.482842674,5.717768304,-1.000086757,-3.272684548,2.615301835,-1.403747922,-8.254993352,-3.06160054,9.53822609,15.10785214,4.843941389,-2.66252055,-6.310098758,4.931487869,-16.01234915,-14.66848871,-13.29314372,19.45127007,-3.197409527,-6.851020427,-0.020891315,-17.31674163,6.644513276,8.777505348,-21.50378157,16.7945933,-2.281894707,65.03999451,1.260040078,-3.947013161,-7.365715776,3.016602549,-13.48957788,7.789968477,5.11172043,1
-52.32454775,2.878655825,6.646198817,2.354038648,-3.552502209,7.274734273,8.248891826,-14.02833617,8.962596617,-2.197676692,4.656647725,-9.988502069,5.991266079,6.234950104,3.864820762,3.480729099,6.188345314,-9.725951171,5.363923687,2.445871491,-0.645242252,-2.279614696,-2.15728346,-2.097186224,-0.31418241,-3.3601719,-0.654211573,-0.158144501,2.612950558,8.469980714,0.350822907,-6.134665395,-1.902190824,3.165384148,-2.172402493,-9.788939091,-4.464547511,5.974008917,0.697651804,3.256504278,-5.843185134,-9.164182965,-8.522808108,14.45616661,-4.11219967,-0.527797787,-7.135710202,2.88620692,10.401353,-7.992765085,1
-66.67669372,33.5203068,55.49967747,32.45237813,-3.488286906,-1.656269355,-2.740212234,16.05659405,-11.03510026,-2.968822534,-4.797571842,4.633453818,-9.813364683,-8.440465107,9.531901779,-9.40579842,-4.896245883,3.39667974,-12.3396514,3.055977583,13.83862227,0.79426663,-0.238425536,1.755385014,-8.234858652,8.053616197,7.186092795,-3.50026526,-14.49572168,7.196319462,-3.001531967,2.890943528,1.975532409,4.285253169,-0.452531365,10.42368726,0.788050486,2.734796874,-3.007651206,-11.16511892,8.191659317,13.23725122,0.902810806,-5.044731367,8.912243696,4.551697877,8.232016077,-6.003662681,-4.723935988,7.450261768,1
175.5102344,27.20665931,-2.368852975,-18.9344539,-7.371949755,-2.460415921,-17.46201629,52.45596634,-45.75776349,6.797674031,-21.79920931,43.53687654,-45.04872259,1.152038691,25.3111367,11.07331577,-44.35585196,-4.36858598,-22.6031744,14.54189263,-5.487734048,20.40301709,-8.693500961,3.070180861,-15.9264014,-4.383935012,-12.47292038,-7.334979537,-16.80254626,-3.665578676,-7.034663255,-7.420253365,6.132427139,2.601705969,-2.508527901,-7.951085514,-7.625321245,7.430830191,-3.222390404,-0.440086072,-6.090485608,-6.965884137,-0.512718767,7.748914404,-8.802307051,-1.642491621,-6.13195135,2.127080919,8.663026897,-2.989290719,1
112.6400345,36.18888626,23.30550812,38.23456774,-14.07753599,4.009038662,-19.98692906,-46.51807486,17.93177767,29.62948452,-35.85342297,3.379614016,-13.72822829,-44.494176,40.99631969,16.41131945,55.83035332,-23.41151179,-7.633631653,-1.874464495,5.109421941,-27.64007231,-1.575102032,-5.514257736,-15.46568056,-0.796349869,-6.713888223,-14.16844905,16.63824522,-12.54487976,-1.411243183,-4.024015659,-9.695014401,-13.43494403,15.2204119,-16.23947858,0.642386384,-7.81994714,9.4874799,-7.265450982,2.961261083,4.6570918,1.964796208,-2.79860831,-3.445731403,-0.921375691,-0.119826491,-7.778714943,-2.753867274,1.517979423,1
-20.41670478,13.00885211,4.825271152,15.95574078,0.824282228,-15.25224148,2.774888508,-0.37591807,-13.12482599,11.15966558,-5.340480068,-3.192195289,4.264180354,-2.236586218,-3.572620138,5.276454347,-7.323516882,-8.238695355,0.763892598,6.238008289,-9.136648807,9.213839053,-1.486720958,7.756336373,1.242368069,1.58663337,1.810873517,-3.375781969,16.37382467,-4.233742313,-5.384269769,-1.117434965,-9.234574809,-5.721237009,7.920210255,-12.91937556,-1.306021608,2.180636949,-7.916821535,0.789837772,-14.48395926,-7.6613325,-4.741128487,27.61383808,-8.461684388,15.47752924,2.533655059,-8.630161194,-6.296187723,1.222495927,1
44.24202163,-14.91337038,2.943416398,-21.09204824,3.825256061,-10.85859988,-32.09462374,-33.08474362,-9.043263367,18.16528481,-2.228030953,-14.30355476,73.63012243,-5.724753671,55.54546228,18.03282077,-28.40731205,32.75404378,4.281233324,-39.04456535,4.987621061,34.43487522,-2.946695788,5.441718142,8.237802307,-7.305425458,-2.197366498,-20.2265603,-9.33543613,-1.317200424,6.237972397,16.55079293,-4.93999852,0.259319089,-5.117428655,4.353212616,10.9632606,1.045404435,-1.640393809,-16.31001412,-4.191885317,-0.572725656,0.148394069,-4.595757398,4.795843474,-8.281415919,1.894593053,5.800119614,0.316158153,1.272261524,1
12.69394276,-4.025543509,-1.916635878,-14.24537665,-11.20957236,0.859227496,-1.869281495,-26.887598,23.52283111,-6.840147546,23.75959138,-3.899609049,-4.311508199,-25.75477921,-0.762567196,1.903165326,-19.82666546,-1.038887238,-15.14217513,7.353102956,13.91096592,5.803054735,-1.135929659,-7.667651506,-7.069809919,-7.934391638,-3.784975173,-10.26666655,-8.198821734,12.63249353,-17.20344305,28.97703034,-13.13910546,4.035285494,3.550127606,-2.022852768,-26.61635996,-22.90919484,8.778616745,43.8043228,10.20509856,4.120075748,9.423573523,3.108180014,-0.644875649,8.126911684,4.885049295,10.84988936,-5.254737812,8.945529759,1
0.647533733,-9.564028626,-18.20936254,-21.68194138,-18.57809658,3.889424575,39.36771638,23.56522412,-1.377859283,16.63712722,-45.55615081,-2.115771476,38.31582749,-28.64962406,-15.3580185,0.417740202,16.45343323,6.95028206,-1.624735229,26.78562943,-18.83777793,3.898101337,10.88427572,-5.331835007,5.902095906,9.443238877,-4.383097353,-5.768140023,-18.29108738,2.162555338,11.36145521,4.246782844,9.298349405,0.118071992,0.914595036,2.458480338,-10.75025264,-2.591743145,0.975304112,2.698916955,-3.01718848,2.476081259,-2.042016245,4.22250222,0.996063841,-2.062560134,-5.337635934,-0.123644346,1.406327665,4.75160668,1
-19.66502195,-5.383163732,-27.4145259,17.90182566,-34.11657043,9.980146933,17.31265896,15.60835297,-20.59706535,32.08008813,4.236298974,-17.06732016,-28.76242969,52.48587148,9.937483871,15.99206186,30.42141644,-8.937252609,12.58979391,-24.95692932,6.901537679,8.380082095,2.588937349,-6.687650389,10.14788713,45.53897679,-6.853347292,-31.67862365,-10.88308393,18.29272049,-13.81919504,10.62749646,-10.34010993,-14.37814073,0.534944138,0.974690474,-10.93278694,2.778086267,-0.633675894,-3.993954203,-2.384923323,-9.057688103,11.87907266,-0.741485413,13.3500497,1.657167013,-0.166298851,10.64266351,6.019573468,7.213930615,1
-24.4450287,1.483180939,-27.26829508,0.41827962,-23.96324417,3.332320095,-0.703475762,-6.994454698,2.938696629,-1.756463705,-5.036135578,1.942851969,-5.43167305,2.789836411,2.304280226,4.647770934,-0.434555564,-5.118908517,-8.310663959,8.555386593,-3.152667622,6.838087005,5.849783853,-0.158228489,-7.466083132,-17.00766817,-7.736744191,10.8718016,-4.713182908,2.450392702,-5.446710807,14.33211395,-12.40283248,-2.646046305,2.501044258,-1.913724468,19.34778345,-5.179131376,-2.868678017,0.673935485,2.480894999,-7.958689665,0.977918657,2.808603741,-5.53795736,-2.917220033,-0.99312998,-3.967173404,-10.60981021,-10.22918871,1
