0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,target
1923.1685067332876,11569.573255290265,10364.990197296578,8950.18275299699,7069.650089486458,7088.079356139191,6961.715621566835,5824.861724228262,6759.28578706829,7642.71385870049,13195.385416137995,8510.104287544418,5485.306816328763,7264.950480754873,13076.817329030351,6959.737146553769,9239.763562577346,9258.36901413364,10671.430741428274,5050.419309640123,8899.552745024715,11425.220421243423,12666.900002111131,3163.755860087249,6918.44039653899,6428.835525247455,7553.257715941701,6182.558142277754,7662.15861526315,8462.656171100904,9573.0567406777,10290.47127582425,3765.0713649832696,3698.42428423366,3713.564046764288,5964.649286201516,8614.000002069639,7586.23508430796,10733.255826491408,6746.304183884042,5598.917183095989,4907.365699678468,8027.76967636049,9418.74118539091,9239.189717347668,5026.514020564007,2446.481380473813,3866.9363009378476,642.004434700868,7951.3042370252515,10394.447373565856,9547.791976645422,7264.712232592751,7093.089681961983,1880.2897792744811,3606.4922313959137,3952.669409247955,7029.224115960512,11844.787798044155,8525.708926486119,6429.589552205371,7672.688218732331,6259.545625185549,4245.55379921599,1
3542.396252638686,3629.603664441708,5482.519799475035,5052.128782197438,4248.129583568656,4032.3147265952825,6894.344901739116,5985.416095912196,5762.765171362791,6854.221932627471,5419.819004142745,4781.023018391718,4171.7004601510735,4683.335042241808,5999.002575859673,4886.203691309797,2839.6326185435937,3476.4409640726694,5518.24311093046,3320.6336018438888,2720.4772775793253,5117.1973505426195,3907.0379410253017,3106.0489073985423,8957.303354377525,5373.341952950839,4586.958849100118,4319.145024299491,6772.922599977182,5004.8560972362,7534.458649570314,8927.804302751909,7316.542208612375,5264.311748454294,6555.370263835129,4071.718048647866,6046.449553737952,6355.845486349987,8476.167521034542,8837.68933281404,5570.532568961669,6722.890427005716,7414.171726557701,5285.2933300721625,4783.807743968096,6738.681571722807,5788.783162667198,5005.096274655323,3987.6923944690466,6713.613197157404,6833.471442025405,4953.867603067843,3474.8360884599856,6290.3316444816355,4273.315502088423,3638.7087720175255,6133.900288432457,3991.030838470508,5678.743160305688,4852.926915903978,4084.5947170506424,6368.008023302074,5617.362536750574,3821.099852064849,1
10300.265089365408,11116.821224722611,7754.463969132181,9554.165153176586,10348.025548993883,9615.525038236436,3581.537796459301,4869.151374558344,11887.766586396985,11107.677965001942,8585.52656646573,10247.217261489137,11586.618759414148,7147.110890211637,4539.180950765134,9650.939082332558,10736.795869517107,12157.347748744092,10504.444850200018,9555.215297766423,10330.443074944,9151.314182927314,10205.281708855966,10608.1121063745,9612.633723320987,9951.03453392921,9794.218544416553,10284.16255249813,10149.169056161993,9174.357337142514,9904.03240679747,10389.9118352527,5726.252987397006,7308.364943248173,8928.748310966706,10985.35132682712,10311.008366339807,7814.586038665424,8978.241466892063,8073.898003288284,5454.355295960807,6648.029265134032,7009.109745451471,7610.176277351768,6321.842677237384,7346.956764165431,8502.55159451726,6536.512521151452,4762.653887068644,9121.379266833246,8606.288789824288,7292.523488278095,9162.679952356017,8287.726358053498,3580.0072175914393,5401.8920032211345,7119.3428760516945,9715.318266664386,8769.337850208592,11048.82760167484,11090.458120064246,9541.021953137431,3345.5205890342572,3613.005609773113,1
6227.63165798169,6971.5035356059425,8317.778523420271,13104.796426829109,8227.680853711707,6696.663311150485,6251.525360257953,5630.390916609549,6271.127586178572,8338.19779293138,12582.247202279603,8103.81911954043,6591.6393354702195,7845.479124427075,9150.837634107256,9510.508828434078,10891.12749269414,12564.763730225633,13420.769771360825,8046.232122147036,8021.866803700048,7111.421567512418,7472.542927034049,7889.054416269229,7621.191501623211,9423.58633200603,7885.272654650779,6597.825522175068,9806.437706234428,10625.21099983293,9871.980292454324,10092.38221929364,7983.175070553724,7438.371044012578,7863.760052977565,13361.440226120376,11620.473730383315,11987.713076270478,12617.291255650194,12153.895700814943,7009.856179657119,6263.934368647816,8116.427415408776,9481.535831490974,11203.772256195152,10835.651281259914,12810.69975330778,8088.848965461553,5125.474098972352,6504.64637659025,5694.22831592755,5893.058953122618,6774.360496633091,7535.835724132199,5954.212203865411,7235.479373796446,7875.763914132129,7610.463968920317,11854.701015466262,9039.250118137024,5361.351900111149,6867.65562686444,7622.326842324508,6482.976594642996,1
7367.633701085144,8414.454842071293,9021.241892669756,10483.643077411169,9764.99893778001,7580.110851286344,5395.148766842089,8689.082761470976,6248.172342294983,7135.732859901269,9805.097597936696,11479.180865720444,11375.089444543768,7364.018745001216,8499.045835473273,6776.124161159151,6536.744469872712,6965.714446220764,7617.1278499373475,8535.033068791683,8812.066916009053,7309.7831204386985,7927.163857930693,6698.313040385508,10423.370246893464,9684.086377681764,10670.465010626685,8094.195613621601,6883.4514491954005,8515.216332058155,9594.492666819246,10445.359452050907,10816.31153072257,11190.864868823564,11825.985278737879,8997.324387694985,7032.418874714586,8083.18963176397,9347.967646935484,11679.297780144565,10002.132519563671,9744.267203425055,9953.34516162156,8129.0262331138165,6304.674351947283,5372.734489817066,6987.973372795156,5920.390511151446,9371.125973248334,8334.409275269774,10128.590584197658,7048.243990774956,5108.63035738479,6709.95455855569,6110.871207948719,5205.784741187917,7034.9738064345875,9280.402386364249,9439.312611393765,8303.736004962337,6572.3842060543075,5892.41567257688,6887.25901433945,7174.984915152789,1
5526.773220668517,7700.182268857837,10545.622331762628,9449.686283267973,6169.47040562817,4947.480288714899,5559.399965635968,6213.683313338898,10793.042123567038,10503.245757133001,10457.78362471274,7340.90800612573,2717.4007123873284,5768.084487641156,6382.565408004804,9000.774174019265,7100.359730833917,7119.313591947629,7099.902539400138,6740.686421720032,6342.722496736795,6509.073582802871,6584.811906988922,6845.63672677412,6135.8551590802845,6034.648089918096,6116.594762922257,6202.4956839174865,6211.273357948853,6421.940876983967,6587.112820109141,6591.060253276455,8238.131817918797,8709.032695630693,8391.956025468964,8025.961200364509,8134.891905799734,7323.275979234764,6703.248546921939,6479.78935336284,10511.602878151036,10106.712821779154,9996.983283708109,8939.830286836748,9843.071244448276,3975.0332556302365,4746.924179129181,7897.988268750525,8445.512007363468,10607.379359805172,10426.81354522481,8817.71287297721,4490.632276840239,5380.479492375943,5548.538928699852,5260.638064762,6585.791052537851,10031.470874119614,10504.805505524473,9951.8892953061,3933.286568319393,4468.876094600588,6444.357716232002,6924.760979348905,1
6406.232522666291,6150.64625498928,4837.010936616996,9360.225247667817,11883.786687112884,11486.080718797792,8489.916433161412,8075.517496263161,6284.105275992859,4983.355475177512,4969.687552259187,5558.753636724074,7988.322489603969,9341.498198302943,8857.5187867568,9086.553370229001,5037.826277776353,4954.961367299325,5521.531889593107,6345.810568406283,6280.688942007948,11068.820242122358,10188.364151671736,7949.539601542706,8179.917552698738,6910.32888708497,5472.274521977231,8536.316666957602,9775.41324473506,10210.508804123529,9727.86463635753,9319.29255082912,6466.28658158204,6204.183113311567,4632.970479512397,9114.580052509627,10806.45942142944,10769.75621502353,9743.164305394668,9086.523918601582,6448.022999813431,6117.0760438180705,4037.872673880264,9925.03244037969,11322.095368038748,10796.814170494696,10354.029263412489,8384.44704600534,4110.718894676726,6231.762847135798,3790.0538274264195,10221.794773026935,11819.769552583195,9741.387198639542,5931.759051401008,5394.45846686635,6286.76382270005,6067.526778781904,3968.847376503025,9404.36122768284,10588.68479420155,11503.059711339227,8649.504513078897,5161.671458243483,1
7210.524152071569,7175.853179841086,8355.791965739627,6716.514357530324,8804.842451955348,7146.440282427405,3695.889405821071,6396.579301762978,5311.271449312614,8169.948781162882,8093.813592673901,6136.306562625157,6648.500322871644,6089.557303056259,4604.08547163209,4680.021557355572,3601.4749063195727,5789.372597060474,5124.991616494133,7497.927540157927,7661.30888217076,4972.353583113661,1892.5126288307754,3950.0000810879865,7209.030480655079,8155.986796912601,10276.76189613459,5363.0412536750955,5059.178168120413,7528.363317068662,8528.742741940132,8780.509937544377,10528.66327679261,8488.149263084473,8639.449994293725,7031.537639273252,6761.233584896936,7147.518934119193,10183.388774138646,10391.162757480839,7163.855960886611,6505.278327096544,9186.451094363245,6989.987927505285,5373.46891221913,7945.22782610178,10049.020971228587,9860.528680122032,6514.187735514532,5220.172137407848,8607.825566806065,9859.342174442176,6175.169201010098,8342.037735193595,9426.65962023131,4580.168802836095,7136.377748375608,5893.6470266647375,8773.829912954947,8990.550097929354,8114.489154118,7689.101018623745,5880.653690782139,5910.055388381194,1
3705.593750744053,12628.364952197544,16375.64386602952,16101.580531041864,15511.377293134312,6126.046033420719,6018.571411416569,7076.476926841513,12293.730370715119,15870.690797251793,16366.456180599369,16007.290702070564,17336.143311503947,12601.208539448768,9607.756004740397,13312.154473895593,16573.735402341274,15748.61247672544,16234.355980597373,16322.74091944375,16325.340148873165,16230.504895415455,16073.28261380145,16433.03290925644,15922.664497188005,16106.610282063257,15737.340274694008,16343.435001996455,16441.82207641118,15994.551634935968,16197.887013833735,15681.602291629593,17164.184424510193,16890.466489536044,18155.075169948796,16017.929973247104,16148.024680410172,17396.244802386107,16982.9446410689,17404.06768184922,8322.182259843867,4736.463249924044,7372.061715213315,17352.30247049353,16959.334515685954,13375.092626888672,12885.072844197428,12752.207222263158,10504.72998738986,4777.498135525845,10491.834322081759,11856.342703871018,4582.851012417264,8780.701937980826,6445.765501296496,4218.116203557717,7156.31934277356,6681.173162604077,16676.103920272224,11849.652120875915,4792.17422123772,9310.706145676677,6581.9766919870735,6563.483758727446,1
7104.163042986032,5536.005935727509,11015.908588187362,13230.851370414146,7007.512538377602,6499.304805856008,7171.891923334203,6985.065654401644,7753.586614277113,5441.41589236383,11714.652443286283,13629.06379905659,8966.972733154267,6556.83344950604,6187.496975091099,5681.237131849095,5250.7467676574115,5663.505827498419,11948.119129869992,13110.788751376953,9023.535838519376,4439.081146459332,6620.387832987402,8026.902672726747,11763.207356773823,13095.187705671207,14052.744594899557,10719.702528763637,11276.130773314791,12001.01907768291,11548.665040708975,11709.10415426784,13863.398618772057,7902.256829248621,7903.527955570809,9050.763245867498,4796.78525934986,9737.426672137617,12525.744777800062,12421.234443710382,8947.937691892297,5029.030902058346,8021.215829817921,11746.364375717607,6491.754088429903,6027.997817375709,11595.547490266445,14506.613855496103,6902.840808082063,5268.420902311758,8805.336670070148,11357.795295550235,6226.478006487224,4976.636481039979,7504.076380192541,8506.156667244524,6463.425709659971,4635.056235600785,10424.701819501695,12594.49774303649,6872.440383615378,6578.241299338531,5552.194642384816,4900.79338032553,1
4186.337969423776,7311.318348458867,6954.69460177869,8920.20458611083,8784.49696373333,5965.992806988126,5960.8259276957915,5959.932473205394,7710.498487642524,7672.910969844782,6902.77841774781,9165.540319115069,9312.137578008522,9516.442399028558,6937.27295678628,7239.8616614208295,5961.117058654932,5087.117785384003,5546.488482705998,9144.76394210891,10912.273817281906,10735.427747883094,10016.485490300498,9375.312030956919,5211.504582063643,6164.904093055962,7196.08132098339,9284.537705044717,3821.2708448564326,4192.726096578122,6358.115723292577,6799.343996842232,10284.560934434674,8547.946938934127,5871.4093489440465,11468.215077014902,6587.461459659726,4148.068303253622,7598.297083412275,10239.359110275704,6938.724781640615,6522.132512066928,7829.847970650652,8011.549845157315,10857.253666537506,7983.226070846792,6965.2989859731815,6819.607737991881,5363.1940142361545,8036.785735422851,11539.682824909587,9026.493171257007,9726.87991606228,6371.595161466351,9528.018195407683,11091.853321785677,6791.051854968007,6024.206995760919,8484.297414872954,10488.492215345397,8262.889916272767,5935.313651816763,4474.427763643457,6978.656459995781,1
2506.428183143572,13034.332397055861,18069.460138932038,11176.282674984395,6851.513384611487,7892.55682268979,8603.415991578966,4898.298809696489,13614.728096249144,15173.676618315385,18238.3510926253,6218.521243711253,2135.9685914754637,1753.37490267996,1126.3325104642083,7097.231388294316,16870.883308504577,17047.29151388348,18317.107973626113,5959.659056826923,10190.716468032853,12197.869789632789,10654.088076970946,14441.307559065195,15408.721854387086,12481.063962666709,16246.705777464585,15592.821391236806,16458.975503264915,16298.598768201597,16183.330824319839,17863.663063523258,5857.680737997958,4532.859256540987,3172.542642285716,15058.560518529077,15749.593157215117,15421.452461145542,15118.240319085924,9582.30648499612,9375.258743652274,2424.9853976964814,8478.638491005204,15241.622530703462,17692.570658040706,11312.858263459457,3773.5410261393786,6506.616033134409,3248.24427381354,6932.184489697518,15158.68916137268,17490.48088270411,14276.69986858618,7176.323404485029,3089.593621058328,4903.3570205161905,3885.728271799724,9376.155899873338,16067.026098071186,16794.30385570105,7599.368040382055,7609.211598309865,3697.7680607126476,8009.307868173593,1
9498.313869248152,6666.090669522786,2686.748251788183,3654.9410197961984,3988.60464900257,3648.6410059923633,4768.516782748428,4255.64892552735,6127.461811902327,4605.921014244455,3086.020055137365,1840.7887941745107,3260.6339230197805,3141.3068169067833,8035.782063574853,7828.076901071249,3309.853128603063,2507.7531836020744,2045.8498930923533,7095.289923620752,588.1456832400023,6109.945267516062,6072.502243028125,4728.208680320307,789.6455094307357,1131.7517651009953,3272.962568459975,662.819916544271,7320.239344887089,10324.46382474258,6087.466334257118,1206.482150168555,5410.183820811047,3437.469549877045,1586.5665374006708,3502.9101204265967,5642.354255843649,7244.926551788733,7011.2936423449255,4434.14064679118,10759.997691975062,9858.351368534873,4430.897976212418,3768.796364212184,2179.2447741076553,3376.4713904286805,12309.247578850378,12700.699463662977,7429.305284524624,4531.273540690247,6308.8853081013895,5166.146563939281,2979.6569717541734,5235.203879673867,4984.676853818171,5279.163170189215,4144.298477296134,6548.723155102543,6399.4522696917165,3046.9712173763482,3273.6360922018257,5263.233968996123,4024.9853243036614,6766.819593801255,1
6819.412093241991,5869.091594461173,3318.368476383855,2718.623314808262,5996.426177445025,5710.755090464938,7033.8555365758075,7858.087456543844,5175.393399201112,6360.035286052704,2560.1642938181453,3302.3425052912808,2483.2985248835494,3019.5029694301343,3639.54638431628,2867.4132200920913,4985.201301075962,5787.631947439609,4516.361866868046,5249.6337657793765,3992.431474038154,4748.543989507487,3763.47863042394,5401.520217712345,4821.514933620347,4243.670076017921,4430.35468387774,3366.89272694202,4188.041923554985,4273.569958138549,4743.11609509487,4613.5498340401555,2875.737285092126,1837.9046336097936,3556.540607731092,4003.84543665468,4871.488167937279,4686.615151237829,3028.2495823851064,4182.893093270121,5032.800043049259,3775.9655676378707,5343.283423596856,5036.436178766731,4176.89027391272,5341.968256798485,3955.640634745051,3578.470171022397,7303.975066581745,6772.586350685889,4656.141050199527,4821.445291890412,3612.1540479081887,6164.853595458226,5205.062991080145,5623.393177915473,7521.848264719928,5891.449079730066,6438.53226490823,4382.381277351677,5474.618644368292,7579.235126358603,7147.384765619032,7000.84950063553,1
5270.165928290802,4827.149451950899,4322.618559304579,7383.40647566368,7710.098216274397,4856.641333484313,6971.48162321884,8451.503898460553,7362.830886388024,7402.388320548667,4668.289732649633,6724.1557338864595,7631.502143209606,4835.945733212522,5149.628091382981,3239.879952387713,4961.926261751105,8025.928482195801,7522.302099950826,6443.232201022453,8116.125618933606,7338.803893800014,7066.901346784175,6292.366459826869,5525.77158826924,5846.422016580783,6853.14653899268,6653.5539575688845,5934.82840247752,5781.948994188215,4962.7478115334225,7480.256634560546,9029.584735031187,7225.727113584051,5316.7514216134805,4768.581685887439,6216.971743601512,4148.767300845572,3733.2602965200786,9774.649948400871,11076.037075613911,13743.078722950107,5107.607794404913,5039.125790044864,4361.1613240806055,5230.531158282847,3388.903505544461,6941.140907746365,5234.031347317241,9890.314252529424,7722.954948270966,5391.695013861933,5170.21552054818,5435.88481563331,3891.418957190942,7782.513497254425,8662.307849648367,5329.913130949982,5165.893590476569,7753.275802016946,7472.530434493956,4648.52550231838,6695.55632012195,6649.296354465432,1
5344.714574483519,2368.4286145029732,3645.1440367130467,5211.594228599435,3628.4440313704436,6080.799490108544,6713.356228518469,8307.917299168448,1950.3338690676705,2599.8107384117493,4725.203285629181,3471.3411465591976,3363.398043375491,1918.9466480381684,4617.679526643263,4859.342235221681,1771.5965171823332,3990.971310413371,5189.769395658731,6120.064665174474,1197.765916368074,2309.308957314243,2723.421604755712,1692.6609922499385,3034.3920086248713,3787.347226205958,802.2204011017956,6781.991792173631,6245.668224748769,7296.794275078313,7608.389839068671,1690.879713716256,4991.168793378614,4797.8436053318965,2778.5012704746123,4664.321391416699,5972.172009631905,4666.7566952836205,8243.030705779194,6004.046040404745,6619.232096502972,2986.486576159746,6200.185341843695,5656.496275684828,6957.813011503991,5664.196131483937,6005.189304525848,5813.933866594752,6936.843776641769,4157.043806103408,2537.2303330978557,9425.663592203016,8016.530684810064,6096.334113618908,2669.231128596586,5191.154051383046,6543.348324255712,4004.0940375840987,2252.9918783025473,5339.847501778046,3811.6474736996665,6763.594923145816,5445.490978824444,6191.508443707603,1
